33487,33275,32935,32541,Fulton,Illinois
4935,4895,4823,4670,Gallatin,Illinois
11936,11847,11640,11543,Greene,Illinois
52516,52959,53149,53578,Grundy,Illinois
7999,7913,7981,7911,Hamilton,Illinois
17543,17376,17254,17186,Hancock,Illinois
3642,3635,3572,3569,Hardin,Illinois
6335,6306,6168,6088,Henderson,Illinois
49167,48911,48596,48448,Henry,Illinois
26984,26775,26493,26136,Iroquois,Illinois
52891,52604,52477,52141,Jackson,Illinois
9241,9193,9172,9144,Jasper,Illinois
36995,36889,36419,36320,Jefferson,Illinois
21494,21349,21191,21091,Jersey,Illinois
22057,21972,21845,21756,Jo Daviess,Illinois
13318,13472,13391,13326,Johnson,Illinois
516181,516292,514139,514982,Kane,Illinois
107264,106605,105998,105940,Kankakee,Illinois
132355,135015,137494,139976,Kendall,Illinois
49790,49310,48620,48411,Knox,Illinois
713281,712570,709899,708760,Lake,Illinois
109410,109160,108181,108309,LaSalle,Illinois
15268,15228,14891,14813,Lawrence,Illinois
34062,34195,33938,33654,Lee,Illinois
35792,35769,35517,35320,Livingston,Illinois
27912,27979,27666,27590,Logan,Illinois
27100,26880,26914,26839,McDonough,Illinois
309882,311543,311558,312800,McHenry,Illinois
170949,171109,170918,170441,McLean,Illinois
103752,102597,101333,100591,Macon,Illinois
44856,44492,44123,44018,Macoupin,Illinois
265643,264867,263572,262752,Madison,Illinois
37652,37379,36905,36673,Marion,Illinois
11717,11668,11671,11683,Marshall,Illinois
13058,12830,12699,12523,Mason,Illinois
14133,13946,13827,13661,Massac,Illinois
12270,12167,12072,11954,Menard,Illinois
15632,15580,15533,15487,Mercer,Illinois
34953,35004,35001,34957,Monroe,Illinois
28202,28082,27901,27663,Montgomery,Illinois
32845,32646,32298,32140,Morgan,Illinois
14481,14561,14375,14342,Moultrie,Illinois
51692,51464,51345,51265,Ogle,Illinois
181319,179638,178000,177513,Peoria,Illinois
20886,21014,20512,20503,Perry,Illinois
16681,16757,16675,16714,Piatt,Illinois
14640,14621,14499,14342,Pike,Illinois
3754,3758,3746,3707,Pope,Illinois
5160,5075,4950,4911,Pulaski,Illinois
5630,5588,5553,5561,Putnam,Illinois
30090,30204,30026,29815,Randolph,Illinois
15790,15767,15555,15488,Richland,Illinois
144360,142923,141559,141236,Rock Island,Illinois
256844,254958,252265,251018,St. Clair,Illinois
23690,23316,23052,22873,Saline,Illinois
196144,195371,194151,193491,Sangamon,Illinois
6868,6831,6753,6733,Schuyler,Illinois
4941,4849,4771,4710,Scott,Illinois
20919,20862,20710,20568,Shelby,Illinois
5382,5284,5313,5218,Stark,Illinois
44503,44062,43556,43105,Stephenson,Illinois
131086,130412,129610,129541,Tazewell,Illinois
17184,16921,16772,16667,Union,Illinois
74009,73164,72103,71652,Vermilion,Illinois
11318,11208,11040,10942,Wabash,Illinois
16821,16585,16360,16185,Warren,Illinois
13723,13640,13623,13536,Washington,Illinois
16126,15956,15843,15761,Wayne,Illinois
13808,13758,13595,13401,White,Illinois
55565,55302,54555,54498,Whiteside,Illinois
696826,699176,698046,700728,Will,Illinois
67114,66883,66544,66706,Williamson,Illinois
284916,283333,281542,280922,Winnebago,Illinois
38413,38220,38177,38285,Woodford,Illinois
35849,35991,36151,36288,Adams,Indiana
386103,389163,391644,394545,Allen,Indiana
82218,82729,83394,84003,Bartholomew,Indiana
8715,8686,8672,8729,Benton,Indiana
12105,12041,11919,11893,Blackford,Indiana
71137,73080,74309,76120,Boone,Indiana
15485,15592,15587,15653,Brown,Indiana
20339,20525,20514,20525,Carroll,Indiana
37786,37558,37537,37666,Cass,Indiana
121360,122895,124222,125467,Clark,Indiana
26427,26394,26410,26460,Clay,Indiana
33178,32983,32769,32730,Clinton,Indiana
10524,10491,10517,10438,Crawford,Indiana
33357,33396,33496,33656,Daviess,Indiana
50750,50875,50900,51215,Dearborn,Indiana
26474,26353,26454,26399,Decatur,Indiana
43292,43395,43813,44198,DeKalb,Indiana
111762,112057,112163,112321,Delaware,Indiana
43642,43565,43492,43546,Dubois,Indiana
206991,207054,206873,206409,Elkhart,Indiana
23359,23381,23389,23362,Fayette,Indiana
80519,80595,80621,80809,Floyd,Indiana
16492,16480,16620,16731,Fountain,Indiana
22788,22889,23083,23096,Franklin,Indiana
20469,20412,20368,20358,Fulton,Indiana
33049,32965,33002,32904,Gibson,Indiana
66507,66188,65993,66200,Grant,Indiana
30793,30862,31071,31196,Greene,Indiana
348996,357620,365463,371645,Hamilton,Indiana
80180,81891,83117,86166,Hancock,Indiana
39676,39805,39790,40006,Harrison,Indiana
175596,179800,183119,186387,Hendricks,Indiana
48903,49024,48815,48929,Henry,Indiana
83589,83650,83546,83831,Howard,Indiana
36646,36788,36800,36781,Huntington,Indiana
46479,46224,46230,46460,Jackson,Indiana
32908,33165,33345,33535,Jasper,Indiana
20474,20282,20118,20032,Jay,Indiana
33100,33117,32936,33056,Jefferson,Indiana
27580,27513,27484,27622,Jennings,Indiana
162237,164394,165686,167819,Johnson,Indiana
36256,35976,35876,36070,Knox,Indiana
80141,80237,80564,80364,Kosciusko,Indiana
40542,40527,40854,40907,LaGrange,Indiana
498957,499257,499657,500598,Lake,Indiana
112270,112513,111822,111706,LaPorte,Indiana
45016,45066,45231,45084,Lawrence,Indiana
130167,130841,131383,132504,Madison,Indiana
976659,971543,969223,968460,Marion,Indiana
46071,46160,46378,46352,Marshall,Indiana
9809,9804,9827,9897,Martin,Indiana
35906,35999,35546,35402,Miami,Indiana
139585,140176,139621,139342,Monroe,Indiana
37935,38057,38319,38573,Montgomery,Indiana
71836,72275,72260,73227,Morgan,Indiana
13799,13820,13839,13960,Newton,Indiana
47460,47392,47234,47430,Noble,Indiana
5928,5994,6097,6004,Ohio,Indiana
19850,19806,19601,19638,Orange,Indiana
21318,21514,21487,21532,Owen,Indiana
16150,16486,16367,16484,Parke,Indiana
19155,19334,19207,19209,Perry,Indiana
12249,12170,12143,12106,Pike,Indiana
173318,174551,174848,175335,Porter,Indiana
25185,25165,25098,25040,Posey,Indiana
12515,12360,12449,12385,Pulaski,Indiana
36689,37043,37294,37567,Putnam,Indiana
24415,24409,24350,24216,Randolph,Indiana
28980,29015,29030,29227,Ripley,Indiana
16763,16679,16672,16847,Rush,Indiana
272682,272286,272282,272848,St. Joseph,Indiana
24377,24422,24500,24657,Scott,Indiana
45060,45101,45189,45231,Shelby,Indiana
19833,19841,19849,19910,Spencer,Indiana
23396,23373,23203,23206,Starke,Indiana
34441,34702,34772,34917,Steuben,Indiana
20812,20777,20671,20757,Sullivan,Indiana
9748,9869,10009,10019,Switzerland,Indiana
186387,187423,188237,188792,Tippecanoe,Indiana
15392,15394,15325,15256,Tipton,Indiana
7082,7018,6967,6973,Union,Indiana
180336,180165,179563,179810,Vanderburgh,Indiana
15409,15435,15433,15417,Vermillion,Indiana
106130,106116,106082,106153,Vigo,Indiana
30934,30893,30842,30670,Wabash,Indiana
8423,8449,8488,8518,Warren,Indiana
63996,64657,65231,65867,Warrick,Indiana
28238,28138,28171,28205,Washington,Indiana
66507,66435,66216,66127,Wayne,Indiana
28155,28154,28298,28555,Wells,Indiana
24673,24643,24660,24917,White,Indiana
34329,34470,34577,34742,Whitley,Indiana
7493,7524,7457,7389,Adair,Iowa
3709,3638,3601,3544,Adams,Iowa
14071,13968,14018,14074,Allamakee,Iowa
12287,12269,12141,12119,Appanoose,Iowa
5683,5645,5575,5534,Audubon,Iowa
25549,25738,25742,25796,Benton,Iowa
131044,130576,130052,130471,Black Hawk,Iowa
26698,26761,26579,26590,Boone,Iowa
25011,25118,25254,25307,Bremer,Iowa
20605,20703,20689,20691,Buchanan,Iowa
20806,20790,20644,20567,Buena Vista,Iowa
14333,14348,14246,14172,Butler,Iowa
9900,9895,9725,9763,Calhoun,Iowa
20726,20740,20541,20522,Carroll,Iowa
13123,13089,13137,13130,Cass,Iowa
18495,18436,18353,18302,Cedar,Iowa
43022,42761,42426,42406,Cerro Gordo,Iowa
11656,11535,11490,11605,Cherokee,Iowa
11988,11883,11728,11658,Chickasaw,Iowa
9737,9756,9643,9588,Clarke,Iowa
16336,16454,16507,16511,Clay,Iowa
17033,17053,17057,16969,Clayton,Iowa
46427,46483,46255,46158,Clinton,Iowa
16484,16232,16129,16013,Crawford,Iowa
100536,104174,108146,111092,Dallas,Iowa
9111,9150,9147,9169,Davis,Iowa
7606,7668,7695,7665,Decatur,Iowa
17458,17553,17607,17600,Delaware,Iowa
38823,38506,38242,38253,Des Moines,Iowa
17767,17868,18048,18056,Dickinson,Iowa
99308,98854,98715,98887,Dubuque,Iowa
9347,9334,9214,9229,Emmet,Iowa
19445,19295,19266,19210,Fayette,Iowa
15604,15465,15348,15326,Floyd,Iowa
10002,9952,9946,9875,Franklin,Iowa
6566,6583,6475,6458,Fremont,Iowa
8752,8724,8710,8584,Greene,Iowa
12333,12358,12355,12384,Grundy,Iowa
10612,10588,10681,10722,Guthrie,Iowa
15008,14863,14803,14729,Hamilton,Iowa
10754,10680,10651,10615,Hancock,Iowa
16828,16702,16614,16463,Hardin,Iowa
14569,14690,14680,14670,Harrison,Iowa
20447,20382,20253,19547,Henry,Iowa
9489,9496,9509,9376,Howard,Iowa
9599,9630,9521,9500,Humboldt,Iowa
7022,6969,6905,6833,Ida,Iowa
16658,16586,16497,16381,Iowa,Iowa
19455,19399,19346,19342,Jackson,Iowa
37810,37874,37949,37919,Jasper,Iowa
15694,15781,15668,15440,Jefferson,Iowa
153056,155035,156915,157528,Johnson,Iowa
20653,20826,20949,20900,Jones,Iowa
10004,9902,9883,9914,Keokuk,Iowa
14799,14515,14465,14396,Kossuth,Iowa
33533,33257,32829,32565,Lee,Iowa
230419,229445,228940,228972,Linn,Iowa
10814,10724,10617,10513,Louisa,Iowa
8618,8706,8702,8747,Lucas,Iowa
11930,12040,12177,12324,Lyon,Iowa
16629,16793,17040,16971,Madison,Iowa
22160,21974,21971,21874,Mahaska,Iowa
33414,33441,33630,33770,Marion,Iowa
40096,39913,39821,40014,Marshall,Iowa
14398,14467,14535,14633,Mills,Iowa
10597,10563,10544,10518,Mitchell,Iowa
8742,8598,8506,8493,Monona,Iowa
7593,7581,7530,7504,Monroe,Iowa
10333,10316,10210,10139,Montgomery,Iowa
43143,42674,42395,42218,Muscatine,Iowa
14150,14044,14085,14012,O'Brien,Iowa
6198,6170,6072,5978,Osceola,Iowa
15190,15220,15176,15014,Page,Iowa
8986,8923,8790,8810,Palo Alto,Iowa
25692,25731,25722,25722,Plymouth,Iowa
7065,7039,7073,6976,Pocahontas,Iowa
493022,497842,501184,505255,Polk,Iowa
93669,93410,93065,93179,Pottawattamie,Iowa
18631,18624,18518,18453,Poweshiek,Iowa
4639,4632,4688,4642,Ringgold,Iowa
9799,9768,9689,9686,Sac,Iowa
174609,174225,173751,174270,Scott,Iowa
11735,11780,11711,11806,Shelby,Iowa
35885,35959,36127,36246,Sioux,Iowa
98649,99679,98257,98566,Story,Iowa
17081,16898,16943,16833,Tama,Iowa
5862,5866,5875,5924,Taylor,Iowa
12132,12049,11903,11906,Union,Iowa
7222,7258,7252,7266,Van Buren,Iowa
35326,35295,35081,35166,Wapello,Iowa
52591,53485,54303,55205,Warren,Iowa
22542,22522,22542,22560,Washington,Iowa
6512,6531,6490,6557,Wayne,Iowa
36996,37170,36652,36485,Webster,Iowa
10662,10661,10639,10571,Winnebago,Iowa
20045,19935,19902,19815,Winneshiek,Iowa
105912,105749,105558,105951,Woodbury,Iowa
7436,7377,7311,7297,Worth,Iowa
12916,12813,12695,12656,Wright,Iowa
12533,12498,12489,12412,Allen,Kansas
7839,7807,7798,7838,Anderson,Kansas
16328,16236,16053,16016,Atchison,Kansas
4198,4099,4124,4071,Barber,Kansas
25427,25263,25058,24899,Barton,Kansas
14335,14326,14443,14408,Bourbon,Kansas
9472,9446,9373,9250,Brown,Kansas
67391,67976,68289,68632,Butler,Kansas
2571,2604,2568,2579,Chase,Kansas
3386,3389,3387,3347,Chautauqua,Kansas
19309,19186,19025,19054,Cherokee,Kansas
2614,2637,2618,2636,Cheyenne,Kansas
1979,1958,1939,1847,Clark,Kansas
8121,8090,8041,8007,Clay,Kansas
9009,8954,8934,8854,Cloud,Kansas
8357,8337,8252,8251,Coffey,Kansas
1678,1663,1690,1655,Comanche,Kansas
34534,34624,34423,34157,Cowley,Kansas
38948,39028,39145,38764,Crawford,Kansas
2759,2766,2689,2712,Decatur,Kansas
18373,18465,18355,18445,Dickinson,Kansas
7474,7456,7475,7493,Doniphan,Kansas
118784,119493,120007,120553,Douglas,Kansas
2884,2802,2760,2733,Edwards,Kansas
2482,2439,2448,2467,Elk,Kansas
28948,28850,28840,28810,Ellis,Kansas
6369,6324,6383,6357,Ellsworth,Kansas
38304,38079,37639,37466,Finney,Kansas
34215,34186,33924,33980,Ford,Kansas
26000,26002,25959,26125,Franklin,Kansas
36760,36116,35529,35047,Geary,Kansas
2714,2747,2742,2735,Gove,Kansas
2403,2400,2397,2376,Graham,Kansas
7326,7333,7250,7147,Grant,Kansas
5647,5664,5711,5743,Gray,Kansas
1274,1282,1232,1181,Greeley,Kansas
5977,5921,5908,5870,Greenwood,Kansas
2487,2478,2452,2437,Hamilton,Kansas
5472,5355,5400,5435,Harper,Kansas
33986,33788,33671,33504,Harvey,Kansas
3760,3652,3595,3630,Haskell,Kansas
1737,1724,1697,1655,Hodgeman,Kansas
13239,13263,13292,13368,Jackson,Kansas
18323,18429,18354,18327,Jefferson,Kansas
2927,2942,2885,2847,Jewell,Kansas
611149,614889,619091,622237,Johnson,Kansas
3962,3897,3865,3823,Kearny,Kansas
7425,7291,7174,7066,Kingman,Kansas
2455,2409,2405,2374,Kiowa,Kansas
20170,19914,19702,19728,Labette,Kansas
1568,1561,1544,1529,Lane,Kansas
81966,82398,82922,83518,Leavenworth,Kansas
2949,2910,2911,2920,Lincoln,Kansas
9587,9740,9777,9860,Linn,Kansas
2739,2710,2703,2665,Logan,Kansas
32113,32028,32031,32172,Lyon,Kansas
30184,30164,30063,30091,McPherson,Kansas
11793,11750,11783,11690,Marion,Kansas
10023,10021,9992,9933,Marshall,Kansas
4061,3997,3913,3911,Meade,Kansas
34224,34641,34791,35320,Miami,Kansas
5773,5744,5730,5719,Mitchell,Kansas
31404,31181,30853,30568,Montgomery,Kansas
5369,5386,5400,5334,Morris,Kansas
2700,2671,2601,2580,Morton,Kansas
10262,10226,10164,10114,Nemaha,Kansas
15905,15787,15583,15420,Neosho,Kansas
2673,2651,2657,2618,Ness,Kansas
5453,5369,5325,5330,Norton,Kansas
15741,15752,15705,15824,Osage,Kansas
3490,3485,3481,3427,Osborne,Kansas
5729,5830,5806,5818,Ottawa,Kansas
6256,6247,6188,6126,Pawnee,Kansas
4961,4819,4783,4761,Phillips,Kansas
25411,25873,26292,26382,Pottawatomie,Kansas
9143,9168,9073,9082,Pratt,Kansas
2572,2558,2523,2463,Rawlins,Kansas
61878,61499,61552,61497,Reno,Kansas
4664,4688,4653,4627,Republic,Kansas
9389,9389,9370,9260,Rice,Kansas
72016,71871,71563,71402,Riley,Kansas
4893,4865,4810,4778,Rooks,Kansas
2938,2928,2941,2830,Rush,Kansas
6678,6697,6733,6723,Russell,Kansas
54254,53827,53389,53098,Saline,Kansas
5139,5121,5007,4922,Scott,Kansas
524821,524423,525368,528469,Sedgwick,Kansas
21857,21763,21345,21067,Seward,Kansas
178709,178403,177537,177746,Shawnee,Kansas
2445,2451,2439,2423,Sheridan,Kansas
5897,5932,5876,5844,Sherman,Kansas
3567,3573,3572,3590,Smith,Kansas
4049,4008,3971,3909,Stafford,Kansas
2084,2045,1967,1901,Stanton,Kansas
5243,5302,5166,5077,Stevens,Kansas
22328,22327,22359,22334,Sumner,Kansas
7932,7948,7908,7865,Thomas,Kansas
2803,2788,2746,2731,Trego,Kansas
6891,6970,7009,7057,Wabaunsee,Kansas
1512,1513,1493,1509,Wallace,Kansas
5530,5525,5493,5504,Washington,Kansas
2149,2080,2078,2082,Wichita,Kansas
8582,8520,8554,8382,Wilson,Kansas
3099,3084,3117,3115,Woodson,Kansas
168914,167262,165626,165281,Wyandotte,Kansas
18883,18966,19097,19264,Adair,Kentucky
20574,20839,21283,21788,Allen,Kentucky
23883,24084,24273,24613,Anderson,Kentucky
7713,7687,7642,7582,Ballard,Kentucky
44505,44598,44872,45008,Barren,Kentucky
12716,12795,12828,12975,Bath,Kentucky
23984,23834,23611,23317,Bell,Kentucky
136468,137747,139045,140496,Boone,Kentucky
20286,20224,20109,20134,Bourbon,Kentucky
48206,47757,48059,47826,Boyd,Kentucky
30753,30604,30851,30988,Boyle,Kentucky
8400,8440,8435,8426,Bracken,Kentucky
13693,13546,13358,12953,Breathitt,Kentucky
20447,20687,20961,21124,Breckinridge,Kentucky
82366,83073,83774,84863,Bullitt,Kentucky
12316,12302,12365,12375,Butler,Kentucky
12635,12678,12608,12551,Caldwell,Kentucky
37596,37896,38093,38280,Calloway,Kentucky
93127,92828,93272,93702,Campbell,Kentucky
4807,4761,4719,4704,Carlisle,Kentucky
10825,10896,10939,10987,Carroll,Kentucky
26609,26430,26343,26366,Carter,Kentucky
15918,15940,15911,15918,Casey,Kentucky
72762,73180,72286,72032,Christian,Kentucky
37035,36895,36992,37304,Clark,Kentucky
20312,20161,19874,19648,Clay,Kentucky
9232,9282,9139,9148,Clinton,Kentucky
9003,8944,8991,8974,Crittenden,Kentucky
5856,5900,5969,6000,Cumberland,Kentucky
103405,103089,103189,103458,Daviess,Kentucky
12152,12237,12302,12448,Edmonson,Kentucky
7334,7361,7292,7245,Elliott,Kentucky
14161,14086,14024,13936,Estill,Kentucky
322627,320519,320281,320154,Fayette,Kentucky
15101,15265,15278,15442,Fleming,Kentucky
35798,35304,34918,34423,Floyd,Kentucky
51594,51714,51548,51644,Franklin,Kentucky
6511,6487,6371,6338,Fulton,Kentucky
8673,8763,8773,8792,Gallatin,Kentucky
16963,17366,17566,17829,Garrard,Kentucky
25015,25292,25474,25619,Grant,Kentucky
36528,36673,36493,36461,Graves,Kentucky
26460,26583,26643,26825,Grayson,Kentucky
11132,11325,11392,11468,Green,Kentucky
35877,35643,35375,35221,Greenup,Kentucky
9101,9073,9027,8920,Hancock,Kentucky
110829,111878,111743,112273,Hardin,Kentucky
26754,26150,25652,25324,Harlan,Kentucky
18719,18957,19105,19415,Harrison,Kentucky
19290,19477,19594,19724,Hart,Kentucky
44678,44418,44032,44119,Henderson,Kentucky
15698,15708,15760,15973,Henry,Kentucky
4529,4426,4434,4447,Hickman,Kentucky
45369,45189,44926,44929,Hopkins,Kentucky
12963,12980,12989,13104,Jackson,Kentucky
782845,777251,773095,772144,Jefferson,Kentucky
53024,53603,54236,55017,Jessamine,Kentucky
22648,22548,22235,22116,Johnson,Kentucky
169271,169698,170280,171321,Kenton,Kentucky
14158,14032,13847,13659,Knott,Kentucky
30185,30025,29773,29794,Knox,Kentucky
14873,15027,15150,15303,Larue,Kentucky
62727,62580,62879,63296,Laurel,Kentucky
16303,16284,16097,16000,Lawrence,Kentucky
7368,7462,7273,7293,Lee,Kentucky
10468,10280,10049,9864,Leslie,Kentucky
21465,21224,20827,20423,Letcher,Kentucky
13087,12991,12937,12973,Lewis,Kentucky
24255,24295,24419,24776,Lincoln,Kentucky
8871,8980,8968,8892,Livingston,Kentucky
27513,27804,27856,28283,Logan,Kentucky
8679,8435,9099,9187,Lyon,Kentucky
67917,67546,67366,67428,McCracken,Kentucky
16840,16804,16783,17050,McCreary,Kentucky
9136,9122,9107,9054,McLean,Kentucky
92993,93474,95151,96735,Madison,Kentucky
11603,11489,11348,11228,Magoffin,Kentucky
19592,19739,19748,19834,Marion,Kentucky
31691,31829,31790,31744,Marshall,Kentucky
11253,11165,11096,10928,Martin,Kentucky
17133,16960,16903,16841,Mason,Kentucky
30026,30119,30010,30131,Meade,Kentucky
6146,6185,6236,6286,Menifee,Kentucky
22655,22860,22900,23097,Mercer,Kentucky
10288,10391,10408,10482,Metcalfe,Kentucky
11319,11260,11353,11306,Monroe,Kentucky
28112,28230,28357,28527,Montgomery,Kentucky
13735,13689,14146,14283,Morgan,Kentucky
30894,30323,30696,30568,Muhlenberg,Kentucky
46779,47127,47359,47730,Nelson,Kentucky
7541,7733,7786,7686,Nicholas,Kentucky
23747,23744,23496,23626,Ohio,Kentucky
67693,68238,69444,70183,Oldham,Kentucky
11301,11298,11294,11313,Owen,Kentucky
4032,3974,3958,4001,Owsley,Kentucky
14648,14635,14703,14810,Pendleton,Kentucky
28367,27927,27367,27133,Perry,Kentucky
58441,57416,56317,55973,Pike,Kentucky
13093,13086,13041,12972,Powell,Kentucky
65116,65571,65767,66191,Pulaski,Kentucky
2184,2257,2247,2313,Robertson,Kentucky
16059,16134,16225,16190,Rockcastle,Kentucky
24722,24569,24372,24409,Rowan,Kentucky
18002,18172,18185,18279,Russell,Kentucky
57531,58316,59077,60168,Scott,Kentucky
48244,48588,48842,49515,Shelby,Kentucky
19633,19734,19948,20195,Simpson,Kentucky
19511,19887,20212,20531,Spencer,Kentucky
26000,26187,26396,26443,Taylor,Kentucky
12288,12301,12394,12494,Todd,Kentucky
14078,14220,14348,14369,Trigg,Kentucky
8460,8549,8527,8607,Trimble,Kentucky
13652,13254,13104,13106,Union,Kentucky
135028,137225,140046,142229,Warren,Kentucky
12043,12080,12060,12267,Washington,Kentucky
19539,19535,19634,19580,Wayne,Kentucky
13018,12852,12739,12726,Webster,Kentucky
36698,36761,36908,36825,Whitley,Kentucky
6559,6507,6416,6282,Wolfe,Kentucky
26904,27082,27053,27268,Woodford,Kentucky
57478,57217,56725,56489,Acadia Parish,Louisiana
22687,22588,22287,22112,Allen Parish,Louisiana
126978,128571,130485,131632,Ascension Parish,Louisiana
20963,20696,20463,20160,Assumption Parish,Louisiana
39646,39261,38715,38408,Avoyelles Parish,Louisiana
36605,36668,36624,36827,Beauregard Parish,Louisiana
12913,12779,12612,12366,Bienville Parish,Louisiana
128721,129323,129153,129795,Bossier Parish,Louisiana
236945,232658,228934,226386,Caddo Parish,Louisiana
216481,204914,202288,203761,Calcasieu Parish,Louisiana
9615,9576,9493,9389,Caldwell Parish,Louisiana
5623,5094,4896,4768,Cameron Parish,Louisiana
8844,8721,8604,8414,Catahoula Parish,Louisiana
14103,14043,13849,13670,Claiborne Parish,Louisiana
18569,18348,18026,17688,Concordia Parish,Louisiana
26845,26949,26856,27114,De Soto Parish,Louisiana
455899,453596,450091,448467,East Baton Rouge Parish,Louisiana
7397,7229,6939,6829,East Carroll Parish,Louisiana
19456,19373,19208,19229,East Feliciana Parish,Louisiana
32297,32213,32033,31754,Evangeline Parish,Louisiana
19713,19609,19358,19285,Franklin Parish,Louisiana
22149,22256,22040,21911,Grant Parish,Louisiana
70055,69325,68320,67659,Iberia Parish,Louisiana
30064,29747,29613,29617,Iberville Parish,Louisiana
14998,14900,14816,14746,Jackson Parish,Louisiana
439725,434134,426030,421777,Jefferson Parish,Louisiana
32210,32373,31929,31553,Jefferson Davis Parish,Louisiana
242145,244880,247714,249750,Lafayette Parish,Louisiana
97454,97599,95751,95056,Lafourche Parish,Louisiana
14823,14842,14821,14800,LaSalle Parish,Louisiana
48309,48110,47980,47962,Lincoln Parish,Louisiana
142834,146121,148056,150145,Livingston Parish,Louisiana
9927,9801,9480,9246,Madison Parish,Louisiana
25465,25021,24414,23955,Morehouse Parish,Louisiana
37387,36973,36648,36291,Natchitoches Parish,Louisiana
383241,377346,369917,364136,Orleans Parish,Louisiana
160111,158866,157704,157568,Ouachita Parish,Louisiana
23460,23310,22618,22386,Plaquemines Parish,Louisiana
20673,20346,20212,20000,Pointe Coupee Parish,Louisiana
129651,128626,127028,126260,Rapides Parish,Louisiana
7582,7505,7465,7356,Red River Parish,Louisiana
20026,19856,19784,19712,Richland Parish,Louisiana
22099,22096,21974,21906,Sabine Parish,Louisiana
43856,44324,44419,44463,St. Bernard Parish,Louisiana
52513,52470,51058,50620,St. Charles Parish,Louisiana
10898,10903,10789,10774,St. Helena Parish,Louisiana
20120,19794,19388,19191,St. James Parish,Louisiana
42366,42109,39955,39592,St. John the Baptist Parish,Louisiana
82314,82191,81679,81464,St. Landry Parish,Louisiana
51634,51562,51249,51057,St. Martin Parish,Louisiana
49142,48219,47819,47055,St. Mary Parish,Louisiana
265000,270147,273237,275583,St. Tammany Parish,Louisiana
133654,135488,136799,138064,Tangipahoa Parish,Louisiana
4107,4024,3814,3764,Tensas Parish,Louisiana
109405,108955,104632,103616,Terrebonne Parish,Louisiana
21092,21001,20729,20650,Union Parish,Louisiana
56956,56874,56953,56992,Vermilion Parish,Louisiana
48622,48022,46870,46250,Vernon Parish,Louisiana
45357,45198,44991,44865,Washington Parish,Louisiana
36883,35938,35527,35238,Webster Parish,Louisiana
27262,27798,28034,28266,West Baton Rouge Parish,Louisiana
9696,9583,9481,9323,West Carroll Parish,Louisiana
15259,15495,15396,15371,West Feliciana Parish,Louisiana
13720,13493,13251,13216,Winn Parish,Louisiana
111175,112732,113225,113765,Androscoggin,Maine
67063,67075,67322,67351,Aroostook,Maine
303585,306107,308837,310230,Cumberland,Maine
29468,30258,30595,30828,Franklin,Maine
55511,56355,56549,56526,Hancock,Maine
124712,125752,126535,127259,Kennebec,Maine
40654,41069,41179,40977,Knox,Maine
35263,36024,36285,36507,Lincoln,Maine
57898,58692,59458,59905,Oxford,Maine
152169,153359,154728,155312,Penobscot,Maine
16808,17217,17403,17486,Piscataquis,Maine
36732,37170,37372,37513,Sagadahoc,Maine
50473,50782,51118,51302,Somerset,Maine
39658,39978,40255,40620,Waldo,Maine
31088,31192,31527,31555,Washington,Maine
212260,215025,216950,218586,York,Maine
67960,67687,67266,67273,Allegany,Maryland
589106,592085,593347,594582,Anne Arundel,Maryland
853387,850691,845986,844703,Baltimore,Maryland
92915,94233,94559,94728,Calvert,Maryland
33270,33429,33427,33593,Caroline,Maryland
172941,174313,175472,176639,Carroll,Maryland
103800,104056,104870,105672,Cecil,Maryland
166741,168927,170111,171973,Charles,Maryland
32530,32594,32583,32879,Dorchester,Maryland
272786,280647,287540,293391,Frederick,Maryland
28798,28758,28588,28423,Garrett,Maryland
261230,263302,263815,264644,Harford,Maryland
332814,335328,335366,336001,Howard,Maryland
19120,19244,19295,19303,Kent,Maryland
1060904,1056193,1053067,1058474,Montgomery,Maryland
965365,956451,946980,947430,Prince George's,Maryland
50033,50922,51720,52508,Queen Anne's,Maryland
113999,114650,114783,115281,St. Mary's,Maryland
24561,24546,24608,24910,Somerset,Maryland
37488,37756,37814,37823,Talbot,Maryland
154697,155143,155257,155813,Washington,Maryland
103565,104114,104486,104800,Wicomico,Maryland
52522,53398,53934,54171,Worcester,Maryland
583157,576578,569107,565239,Baltimore city,Maryland
228012,232315,232078,231735,Barnstable,Massachusetts
128619,128376,127547,126818,Berkshire,Massachusetts
576772,579756,579744,581841,Bristol,Massachusetts
20593,21127,20962,20819,Dukes,Massachusetts
807791,807360,806499,810089,Essex,Massachusetts
70923,70991,70995,70836,Franklin,Massachusetts
464311,462862,460758,460291,Hampden,Massachusetts
146616,163128,162518,162502,Hampshire,Massachusetts
1628235,1617262,1616794,1623952,Middlesex,Massachusetts
14237,14506,14443,14444,Nantucket,Massachusetts
724554,724471,725469,727473,Norfolk,Massachusetts
530200,533059,533248,535308,Plymouth,Massachusetts
797181,774514,768812,768425,Suffolk,Massachusetts
859669,862224,862873,866866,Worcester,Massachusetts
10192,10295,10397,10489,Alcona,Michigan
8842,8774,8773,8757,Alger,Michigan
120669,121068,121290,121939,Allegan,Michigan
28886,28939,28833,28904,Alpena,Michigan
23458,23879,24265,24409,Antrim,Michigan
15001,15016,15123,15145,Arenac,Michigan
8142,8286,8283,8310,Baraga,Michigan
62598,63141,63402,63808,Barry,Michigan
